MessageID,EmailTextNoNames
199ba09e9b947377,"Dear REMOVED and REMOVED,
 Thank you for reaching out — and no worries at all about the short notice. We're
 sorry to hear about the sudden daycare closure, and we’d be happy to help.
 We do currently have space available for your three-year-old, and we’d love to
 welcome your family to our program. I’ve attached our tuition sheet for your
 review.
 We’d also be happy to schedule an appointment to meet with you and REMOVED, tour
 the space, and answer any questions you may have. Please let us know your
 availability, and we’ll do our best to accommodate.
 Looking forward to connecting soon!
 Warmly,
 Joana Araujo
 School Director
 Cell: 617-595-5795
 57 South St, Jamaica Plain Ma 02130
 
  ----------------------------------------------------------------------------
 
 From: REMOVED@the-johnsonfamily.com <REMOVED@the-johnsonfamily.com>
 Sent: Saturday, October 4, 2025 9:15 AM
 To: Pine Village Preschool JP South <pvpjpsouth@kidsandcompany.com>
 Subject: Enrollment question
 
 Hello,
 
 I realize this is short notice. Our daycare just closed unexpectedly, and we are
 looking for childcare options for our three year old. When might a spot open up?
 Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED
 
 ------ Attachment SY 25-26 JP South.docx -----
 Dear Parent,
 
 Thank you for your interest in Pine Village Preschool JP South Street! We are delighted that you
 are considering our childcare center for your child's educational journey. Pine Village Preschool is a
 highly respected Spanish Immersion School for Toddlers and Preschoolers with 10 locations in the
 Greater Boston area.
 
 Why Families Choose Pine Village Preschool
 Spanish Immersion: Our full immersion language school means that educators teach the regular
 curriculum exclusively in Spanish. While we speak Spanish 100% of the day, we support children in
 their native language (English) as needed so that they can learn Spanish gradually over time.
 
 Nutritious Meals and Snacks: We are one of the few childcare centers that operate our own private
 catering service with a focus on from-scratch, healthy, and nutritious meals. Children receive a hot
 lunch, two delicious snacks and milk throughout the day.
 
 Individualized Learning: Our play-based, Spanish immersion curriculum nurtures children’s social,
 emotional, cognitive, physical, and language development. This approach fosters exploration,
 curiosity, and creativity, allowing children to develop their interests and abilities at their own pace.
 
 Parent Communication: Via a mobile app, parents can view images and access daily updates on
 activities your child is enjoying, what they have eaten (and how much!), nap times, diaper changes,
 and more!
 
 Flexible Care: Pine Village Preschool supports each family’s unique schedule by offering both part-
 time and full-time care, along with flexible drop-off and pick-up times. Our full day is 8am to
 3:30pm and our extended day is 8am to 5:30pm.
 
 We look forward to welcoming you and your child to our family!
 
  JP South Street DAYS OF THE WEEK
  Monthly Tuition $5 $4 $3 $2
  Toddler (Full Day) $2,486 $2,180 $1,720 $1,207
  Toddler (Extended Day) $2,944 $2,596 $2,075 $1,451
  Preschool/ Pre-k (Full Day) $2,106 $1,842 $1,476 $1,058
  Preschool/ Pre-k (Extended Day) $2,517 $2,212 $1,730 $1,217
 
 ------ End of attachment -----"
199bc414c9b9559d,"Hello, this is very odd since you didn’t contact me through the normal channels.
 How did you hear about my daycare and where are you located?
 Sent from my iPhone
 
  On Oct 6, 2025, at 8:23 PM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c4d618cbb40e6,"Hi REMOVED
 I am sorry your daughter’s daycare closed unexpectedly. So far I only have a
 Friday spot available by the end of this month. I might have more spots
 available since next year. I am not sure it fits your plan. Let me know.
 Thank you !
 <REMOVED@the-johnsonfamily.com>于2025年10月8日 周三10:36写道：
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199a50ac9ebebeb0,"We actually have 2 availabilities right now! When would you like to come in?
 Thank You,
 Kara Halleck
 Office Administrator
 __
 St. Philip Lutheran Church
 1790 Fort Street
 Trenton, MI
 (734) 676-7141
 Email: stphilipelca@gmail.com
 On Wed, Oct 1, 2025 at 1:16 PM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c09e2d791d374,"Hi REMOVED, thank you for your interest in this child care Center, when do you
 need the care .? I have availability for a tour next week. Monday through
 Friday , from 10:00 am to 12:00 pm and 2:00 pm to 4:00 pm . Can you choose a
 day 🙏 please. Thank you so much 😊 and see you soon.
 
 Laura's Family Child Care
 laurasfamchildcare@gmail.com
 619-273-7307 (Spanish)
 619-394-3750 (English)
 On Tue 7 Oct 2025 at 7:53 a.m. <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199a0d343dd19f1d,"Hello REMOVED,
 Yes, we have a spot available for your child. If you have time please call me
 at 215-843-2266. When would like to come see the school? Please let me know.
 Thanks Sr. Jiss Maria
 
 Sent from AOL on Android
 
  On Wed, Oct 1, 2025 at 1:21 PM, REMOVED@the-millerfamily.com
  <REMOVED@the-millerfamily.com> wrote:
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199acb5f69320b24,"Yes! Sure when would be a good time for you to come by anytime before 12
 On Fri, Oct 3, 2025 at 7:28 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b8e08bed1f558,"Hi there, i currently am full and have a wait list..
 
 Sent from Yahoo Mail for iPhone
 
 On Saturday, October 4, 2025, 9:27 AM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199a55836d4be2d9,"Hello REMOVED,
 Can you send me the birth date with the year? This will help me to know if we
 have availability or not. I am sorry you lost childcare! Hopefully we can help
 you out. Send me that info and I'll let you know something ASAP and we can
 schedule a tour/meeting.
 Sharon
 On Thu, Oct 2, 2025 at 8:25 AM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED
 
 --
 
  Sharon Williamson
  Executive Director, Seasons Preschool
  940-648-8934 | 972-921-2440 | www.seasonspreschool.org"
199ba43480826177,"Hi REMOVED,
 
 Thank you for reaching out—and I completely understand the urgency of your
 situation. I’m sorry to hear about your daycare closing unexpectedly, and I’d be
 happy to explore options with you for your three-year-old.
 
 We currently have limited availability, but I’d love to schedule a time to speak
 with you and REMOVED to discuss your needs, our enrollment process, and potential
 openings. Please let me know what days and times work best for you this week,
 and I’ll do my best to accommodate.
 
 Looking forward to connecting soon and supporting your family however we can.
 
 Warmly, Joyce Smith Executive Director Wagons & Wheels LLC / Believe It Youth
 Organization
 
 On Sun, Oct 5, 2025, 1:16 PM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b4a459e2b385d,"Good morning! Yes we would be elated to have your family join our Just 4 Kids
 family!
 
 We do not schedule tours of our program. Stop by anytime!
 
 Looking forward to seeing you soon!
 
 Luis Diaz, Owner
 Just 4 Kids Learning Academy of Jax
 4371 Losco Road
 Jacksonville FL 32257
 
  On 10/04/2025 3:21 PM EDT REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b9c733bc9d293,"We may have a spot available soon. Your best bet would be to call us and give us
 your information and I will try to get you in.
 
 Sandie Epps, Director
 
 Kids Under Construction
 
 First Baptist Church
 
 P.O. Box 637
 
 319 S Kaufman
 
 Mt. Vernon, TX 75457
 
 903-537-4311
 
 From: REMOVED@the-johnsonfamily.com <REMOVED@the-johnsonfamily.com>
 Sent: Sunday, October 5, 2025 1:32 PM
 To: kuc@fbcmv.com
 Subject: Enrollment question
 
 Hello,
 
 I realize this is short notice. Our daycare just closed unexpectedly, and we are
 looking for childcare options for our three year old. When might a spot open up?
 Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED"
199c1402f20aa666,"Hello, REMOVED, 
 
 I’m sorry that I didn’t see this earlier in the day! We do visits at 5pm, M-Th, but we are booked this week. Could you do next week? 
 
 What days and hours are you looking for? What town are you coming from? If you prefer to text, my number is (608) 484-1586. 
 
 Amanda Christianson
  
 Great Outdoors Learning Center, LLC
 Holmen, WI 54636 608-526-2834
 https://www.facebook.com/AmandaChristiansonGreatOutdoorsLearningCenter
 
 ---------- Original Message ----------
 From: REMOVED@the-millerfamily.com
 To: amachr@juno.com
 Subject: Enrollment question
 Date: Mon, 06 Oct 2025 21:47:30 +0000
 
 Hello,
 
 I realize this is short notice. Our daycare just closed unexpectedly, and we are looking for childcare options for our three year old. When might a spot open up? Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED"
199c0ee39946ada2,"Good evening,
 You can give me a call tomorrow after 9 to be able to discuss options at
 281-391-8750.
 
 Thank you
 Jane Toevs
 
  On 10/07/2025 5:15 PM CDT REMOVED@the-johnsonfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199af8a9cccbe2e6,"Hello,
 I am sorry to say that I have no open spots and won’t for the foreseeable
 future. Good luck in your search!
 Anne
 
  On Oct 3, 2025, at 11:15 AM, REMOVED@the-johnsonfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c43bbaa6e884d,"Hi REMOVED,
 
 Thank you for reaching out to me! I hope you and your sweet family are doing
 great. I will forward your email to the ECE team, and they will contact you as
 soon as possible to start the enrollment process and provide you with all the
 information you need.
 
 Warm regards,
 
 Reem Zidan
 
 TK Teacher
 
 Smythe Academy of Arts & Sciences PK-6
 
 2781 Northgate Blvd
 
 Sacramento, CA 95833
 
 916-566-2740
 
 From: REMOVED@the-millerfamily.com <REMOVED@the-millerfamily.com>
 Sent: Wednesday, October 8, 2025 7:08 AM
 To: Reem.Zidan <Reem.Zidan@trusd.net>
 Subject: Enrollment question
 
 Hello, I realize this is short notice. I should have done this earlier, but I
 just forgot. We are looking for childcare options for our three year old. When
 might a spot open up? Also, can we schedule an appointment with you to discuss?
 My REMOVED
 
 Hello,
 
 I realize this is short notice. I should have done this earlier, but I just
 forgot. We are looking for childcare options for our three year old. When might
 a spot open up? Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED"
199bb0b36e7c9586,"Hi! Can I ask where you got my information from? Surprisingly, or totally meant
 to be, this Friday is the last day for one of my 2 1/2 year olds, and I was
 planning on putting the space available with Colorado Shines. I'm going to give
 you some basic information to make sure we move forward.
 I only offer full-time care. I am open Monday through Friday, 7:30 - 5, so you'd
 be able to come anytime during those hours and days.
 We do have dogs, and they have supervised time with the kids and then are
 separated to their own area.
 I have been licensed for 23 years, and have a large family license, which means
 I can watch up to 12 kids. I don't always, but I am allowed.
 My rate is $300 a week, regardless of care (if you're out sick or if it's my
 vacation)
 I belong to the food program (same as the schools, it just means I have another
 licensing type check), therefore, I provide all meals and snacks.
 If that still sounds good, I can send you my policies and such, and I can be
 available on Wednesday at 5 to meet.
 Thank You,
 Tammy
 On Mon, Oct 6, 2025 at 1:06 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b159a63d79b65,"Hi REMOVED,
 
 Yes, we are currently enrolling and have a spot available for your
 three-year-old. Please leave your contact information, and I’ll have REMOVED. Jen,
 our Director, reach out to you and your family on Monday to schedule a tour and
 answer any questions you may have.
 
 Wishing you and your family an amazing weekend!
 
 Best,
 
 Rob
 
 On Sat, Oct 4, 2025 at 6:25 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199a1be0c1cfc347,"Hello,
 My daycare is closed. I moved.
 Thank you
 Sent from my iPhone
 
  On Oct 1, 2025, at 3:52 PM, REMOVED@the-johnsonfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b1c9c4ec90455,"Hello what days and times do you need? When do you want to start? Thank you
 Paulette , Ken Bailey
 
 Sent from the all new AOL app for iOS
 
 On Saturday, October 4, 2025, 5:20 PM, REMOVED@the-johnsonfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199a0c6e10f086b5,"Hello REMOVED,
 Thank you for reaching out. Please give us a call at 215-621-6676 and REMOVED Megan
 can assist you guys with enrollment.
 Thank you
 Benzenia
 On Wed, Oct 1, 2025 at 1:11 PM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c4598663385ef,"Hello, Good morning, REMOVED,
 I am not a private provider; I am a before and after care program located in
 ECDC school. If your looking for schooling your schooling ECDC starts at 2 ½ as
 long as the child is 3 by October 1. Many of our students are 3 years old and
 some transition into my aftercare program if they have a voucher. Parents who
 don't have a voucher pay tuition fees for our program also. If your interested
 in enrolling within the school contact the school at 856-966-4171 and speak to
 REMOVED. Figueroa school secretary. Then if you need aftercare, you can intern talk
 to me, and I can help you with that part.
 
 Patricia Harper, Site Director
 
 Catapult Learning @ ECDC
 
 1602 Pine St.
 
 Camden NJ 08103
 
 856-536-3553 (Office)
 
 856-966-6268 (Fax)
 
  ----------------------------------------------------------------------------
 
 From: REMOVED@the-millerfamily.com <REMOVED@the-millerfamily.com>
 Sent: Wednesday, October 8, 2025 10:45 AM
 To: Patricia Harper <patricia.harper@catapultlearning.com>
 Subject: Enrollment question
 
 Hello,
 
 I realize this is short notice. Our daycare just closed unexpectedly, and we are
 looking for childcare options for our three year old. When might a spot open up?
 Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED"
199c0ab5186bda32,"Hello, you can reach me at 352-792-6000 look forward to hearing from you!
 On Monday, October 6, 2025 at 07:55:37 PM EDT, <REMOVED@the-johnsonfamily.com>
 wrote:
 Hello,
 
 I realize this is short notice. I should have done this earlier, but I just
 forgot. We are looking for childcare options for our three year old. When might
 a spot open up? Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED"
199c23e255ebf146,"Hi I am available you can make tour on Saturday at 11:00am or tomorrow at 5:00pm
 
 Sent from Yahoo Mail for iPhone
 
 On Tuesday, October 7, 2025, 12:56 PM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I hope you're doing well. Just wanted to follow up on my previous email (see
  below).
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c48eb01383f8f,"Good morning REMOVED,
 The Giving Tree Learning Center is currently enrolling.
 I'd be happy to plan a time for you to visit the center. During the tour you
 will get to meet the teaching team, see the indoor and outdoor areas, hear more
 about the curriculum, and get your questions answered. I will also send
 additional information home with you.
 A little About us here... at The Giving Tree Learning Center: The Giving Tree
 Learning Center is a family-oriented educational center that focuses on
 providing high-quality early childhood education and care. Their approach is
 centered around fostering creativity, exploration, and learning in a
 safe and inclusive environment. The center aims to build a strong foundation in
 children, promoting cognitive, emotional, and social growth.
 Programs Offered:
  * Infant, Waddler and Toddler Care: Specially designed programs to meet the
  developmental needs of our youngest learners.
  * Preschool and Pre-Kindergarten: Age-appropriate activities that focus on
  building academic skills, social skills, and confidence.
 Why Choose The Giving Tree Learning Center?
  * Experienced & College Educated Staff: Trained and caring educators who are
  passionate about supporting each child's individual needs.
  * Engaging Curriculum: Hands-on learning through play, art, music, and outdoor
  activities.
  * Safe and Supportive Environment: A welcoming atmosphere for all
  families and a focus on inclusivity.
 Curriculum:
  * The center uses Teaching Strategies GOLD: ""GOLD is a
  research- and observation-based assessment program that makes it easy to
  conduct authentic, ongoing assessment for children from birth through third
  grade. Proven valid and reliable through extensive field testing, GOLD is
  grounded in 38 objectives for development and learning that help teachers
  evaluate children’s progress toward mastering the knowledge,
  skills, and abilities that matter most for school success.""
  * Parent-Teacher Conferences: Parent-Teacher Conferences occur twice a year.
 I look forward to connecting with you soon. Please give me a call at
 (206)241-8200 or reply to this email with your questions.
 Have a great day!
 -Ashley
 
  The Giving Tree Learning Centers Inc
 
  Site 1~4230 S 164th Tukwila WA 98188
 
  Site2~16424 Military Rd S Seatac WA 98168
 
  Phone:(206)241-8200
 
  Site 2 Phone: (206)244-3424
 
  Fax:(206)493-2751
 
  Email: gtlc@live.com
 
  Website: thegivingtreelearningcenter.com
 
  ""Family Referrals are our biggest compliment""
 
  ----------------------------------------------------------------------------
 
 From: REMOVED@the-millerfamily.com <REMOVED@the-millerfamily.com>
 Sent: Wednesday, October 8, 2025 9:08 AM
 To: gtlc@live.com <gtlc@live.com>
 Subject: Enrollment question
 
 Hello,
 
 I realize this is short notice. I should have done this earlier, but I just
 forgot. We are looking for childcare options for our three year old. When might
 a spot open up? Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED"
199bbdea77c2f23f,"Hello REMOVED, We do have a spot. Please let me know ehe you can visit.
 
  On Oct 6, 2025, at 4:19 PM, REMOVED@the-johnsonfamily.com wrote:
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199a5f8ed9f38ff6,"Good Afternoon,
 
 Yes, we have an open spot. You can schedule a tour on our website,
 www.csjax.org.
 
 Sincerely,
 
 REMOVED. Donald C. Corley III
 Director of School Operations
 Cornerstone Christian School of Jacksonville
 9039 Beach Blvd.
 Jacksonville, Florida 32216
 (904) 730-5500 - Phone
 (904) 730-5502 - Fax
 www.csjax.org
 
 From: REMOVED@the-millerfamily.com <REMOVED@the-millerfamily.com>
 Sent: Thursday, October 2, 2025 1:01 PM
 To: dcorley@csjax.org
 Subject: Enrollment question
 
 Hello,
 
 I realize this is short notice. Our daycare just closed unexpectedly, and we are
 looking for childcare options for our three year old. When might a spot open up?
 Also, can we schedule an appointment with you to discuss?
 
 My REMOVED REMOVED and I look forward to hearing from you.
 
 Thanks,
 REMOVED
 
 The information contained in this email and/or attachment(s) may be confidential
 and intended solely for the use of the individual or entity to which it is
 addressed. This email and/or attachment(s) may contain material that is
 privileged or protected from disclosure under applicable law. If you are not the
 intended recipient or the individual responsible for delivering to the intended
 recipient, please notify sender immediately by telephone or email to obtain
 instructions as to whether information in this email and/or attachment(s) is
 confidential and privileged or protected from disclosure under applicable law."
199bab8f25d26b45,"Good Afternoon REMOVED,
 Thank you so much in your interest in Kiddie College Campus Academy!
 My name is Alicyn Gay, Director here at the school.
 Please give me a call at your earliest convenience, so we can discuss all the
 details, 973-873-8283
 Thank you so much!
 REMOVED. Alicyn Gay
 Director
 Kiddie College Campus Academy 1 & 2
 info.kcca2@gmail.com (Email)
 (973) 873-8283 (Cell)
 (862) 872-3646 (105 Mill Road Location)
 (862) 233-7866 (1211 Springfield Avenue Location)
 ""Each One, Teach One""
 On Mon, Oct 6, 2025 at 2:08 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c18c5f11b81f0,"Hello REMOVED,
 I do have a couple of spots available! Is there any questions I can answer for
 you? Or is there a time you would like to come and tour my facility?
 Thanks
 Nikki
 Sent from my iPhone
 
  On Oct 7, 2025, at 7:05 PM, REMOVED@the-millerfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c4c11121cb664,"Hello,
 Yes we have openings, when would you like to schedule a tour?
 Dawn
 On Sat, Oct 4, 2025 at 2:46 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b014da4b0c3ff,"Hello 😊, I’m Preschool Director REMOVED Boey. Would you be interested in touring the
 AEC Preschool ? REMOVEDg to my phone number 5107599812 or Monday to Friday afternoon
 5:30pm touring ! Thank You 😊
 Elaine Sin <aec699280@gmail.com>于2025年10月4日 周六上午4:22写道：
 
  _____________________________
  AEC
  15949 E 14th St,
  San Leandro, CA 94578
  (510) 585-5969
  ---------- Forwarded message ---------
  From: <REMOVED@the-millerfamily.com>
  Date: Sat, Oct 4, 2025 at 7:30 AM
  Subject: Enrollment question
  To: <aec699280@gmail.com>
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c06b55ec595e7,"Hi REMOVED,
 We have spots open.
 We are closed for Fall Break.
 You can come next week Monday between the hours of 10 and 11.
 Thanks for your interest.
 
 Lubna Qureshi
  ““Everything can be taken from a man but one thing: the last of human freedoms
 – to choose one’s attitude in any given set of circumstances, to choose one’s
 own way.”
 -Viktor Frankl-
 On Tue, Oct 7, 2025 at 1:04 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b9fbb602f8bf2,"What is your child's date of birth and full name? You will also need to fill
 out an application that you can pick up in the elementary office.
 Victoria Camp
 On Sun, Oct 5, 2025 at 4:29 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199c12828e84f5f3,"Good evening,
 Thank you for your interest in our school. Yes, there is an opening that is
 available.
 Please send us your contact phone number to schedule a time and date for your
 tour.
 Thank you again for contacting us for your childcare needs.
 REMOVED. Teressa Douglas
 On Tue, Oct 7, 2025 at 3:56 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I hope you're doing well. Just wanted to follow up on my previous email (see
  below).
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b9d0be2dde1d6,"Hi good morning , I do have an open spot for a 3 year old. 978-6010237 feel free
 to call me or text me with any questions you may have.
 Sent from my iPhone
 
  On Oct 5, 2025, at 6:55 PM, REMOVED@the-johnsonfamily.com wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199bac146d6c99cf,"Hello REMOVED,
 My name is Reinah, I am the onsite center director for NextGen. My admin team
 sent me your email looking for more information due to your daycare unexpectedly
 closing; I am so sorry to hear that I understand how frustrating that can be.
 We currently have openings for your three year old, I would love to get some
 more information so we can set up a tour to talk about things and so you can see
 our center. When is a good time for you and your REMOVED?
 --
 Always happy to help here at NextGen; where children Learn with Joy and Grow
 with Love.
 REMOVEDs. Reinah Velazquez-Sostre
 NextGen Center Management
 P: (414)488-2227
 2727 W. Cleveland Ave. Milwaukee, WI 53215 Suit 101"
199c06809c4608a8,"Hi REMOVED,
 I currently have space, would you like to set up a call for today?
 Barbara Nunez
 On Sun, Oct 5, 2025 at 1:47 PM <REMOVED@the-millerfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. Our daycare just closed unexpectedly, and we
  are looking for childcare options for our three year old. When might a spot
  open up? Also, can we schedule an appointment with you to discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
199b92dc69f4ebbf,"Good morning, I have a student whom is moving out of state. When are you needing
 care?
 On Sun, Oct 5, 2025, 6:40 PM <REMOVED@the-johnsonfamily.com> wrote:
 
  Hello,
 
  I realize this is short notice. I should have done this earlier, but I just
  forgot. We are looking for childcare options for our three year old. When
  might a spot open up? Also, can we schedule an appointment with you to
  discuss?
 
  My REMOVED REMOVED and I look forward to hearing from you.
 
  Thanks,
  REMOVED"
